|lemm|word|tword|partlang|pos|idsent|sentpos|tkey|numexpress|rdeco|count_word_text|count_word_sent
2051|из|из|из|PREP|1975|112|8|BADW|||8|1.0
2052|утверждавший|утверждавших|утверждавших|PRTF|1976|112|9||||1|1.0
2053|разработка|разработку|разработку|NOUN|1977|112|10||||1|1.0
2054|,|,|,|PNCT|1978|112|11|PNCT|||239|2.0
2055|в|в|в|NOUN|1979|112|12|BADW|||85|2.0
2056|иной|иные|иные|ADJF|1980|112|13||||3|1.0
2057|кб|кб|КБ|ABVR|1981|112|14|SPEC|||1|1.0
2058|адресен|адресно|адресно|ADJS|1982|112|15||||1|1.0
2059|и|и|и|PRCL|1983|112|16|BADW|||104|1.0
2060|в|в|в|NOUN|1984|112|17|BADW|||85|2.0
2061|габту|габту|ГАБТУ|ABVR|1985|112|18|SPEC|||1|1.0
2062|он|он|он|NPRO|1986|112|19|BADW|||6|1.0
2063|я|меня|меня|NPRO|1987|112|20|BADW|||6|1.0
2064|послал|послал|послал|VERB|1988|112|21||||1|1.0
2065|,|,|,|PNCT|1989|112|22|PNCT|||239|2.0
2066|но|но|но|INTJ|1990|112|23|BADW|||13|1.0
2067|сказал|сказал|сказал|VERB|1991|112|24||||1|1.0
2068|что|что|что|PRCL|1992|112|25|BADW|||25|1.0
2069|сами|сами|сами|NOUN|1993|112|26||||1|1.0
2070|корпус|корпус|корпус|NOUN|1994|112|27||||20|1.0
2071|менять|менять|менять|INFN|1995|112|28||||1|1.0
2072|не|не|не|PRCL|1996|112|29||||39|1.0
2073|есть|будут|будут|VERB|1997|112|30|BADW|||34|1.0
2074|.|.|.|PNCT|1998|112|31|PNCT|||156|1.0
2075|было|было|Было|PRCL|1999|113|1|BADW|||4|1.0
2076|этот|это|это|ADJF|2000|113|2|BADW|||50|1.0
2077|годик|годик|годик|NOUN|2001|113|3||||1|1.0
2078|другой|другой|другой|ADJF|2002|113|4||||3|1.0
2079|тот|тому|тому|ADJF|2003|113|5|BADW|||22|1.0
2080|назад|назад|назад|ADVB|2004|113|6|BADW|||1|1.0
2081|,|,|,|PNCT|2005|113|7|PNCT|||239|2.0
2082|раз|раз|раз|CONJ|2006|113|8|BADW|||12|1.0
2083|там|там|там|ADVB|2007|113|9|BADW|||17|1.0
2084|ничего|ничего|ничего|NPRO|2008|113|10|BADW|||1|1.0
2085|не|не|не|PRCL|2009|113|11||||39|1.0
2086|родился|родилось|родилось|VERB|2010|113|12||||1|1.0
2087|,|,|,|PNCT|2011|113|13|PNCT|||239|2.0
2088|позволил|позволю|позволю|VERB|2012|113|14||||2|1.0
2089|себе|себе|себе|PRCL|2013|113|15|BADW|||2|1.0
2090|ржать|ржать|ржать|INFN|2014|113|16||||1|1.0
2091|.|.|.|PNCT|2015|113|17|PNCT|||156|1.0
2092|спорю|спорим|Спорим|VERB|2016|114|1||||1|1.0
2093|бумеранг|бумеранг|Бумеранг|NOUN|2017|114|2|TITL|||4|1.0
2094|на|на|на|PRCL|2018|114|3|BADW|||65|1.0
2095|34т|34т|34т|NUSR|2019|114|4|NUSR|||2|1.0
2096|.|.|.|PNCT|2020|114|5|PNCT|||156|1.0
2097|картонка|картонка|картонка|ABVR|2021|115|1|ABVR|||1|1.0
2098|против|против|против|ADVB|2022|115|2|BADW|||7|2.0
2099|сабж|сабжа|сабжа|NOUN|2023|115|3||||4|1.0
2100|это|этого|этого|NPRO|2024|115|4|BADW|||6|1.0
2101|блог|блога|блога|NOUN|2025|115|5||||6|1.0
2103|с|с|с|NOUN|2026|115|6|BADW|||27|1.0
2102|4|с бронёй 40+50+башня|с бронёй 40+50+башня|NUSR|2026|115|6|NUSR|78||7|1.0
2104|броня|бронёй|бронёй|NOUN|2027|115|7|SPEC|||28|2.0
2105|40+50+башня|40+50+башня|40+50+башня|NUSR|2028|115|8|NUSR|||1|1.0
2106|и|и|и|PRCL|2029|115|9|BADW|||104|4.0
2107|вечный|вечной|вечной|ADJF|2030|115|10||||4|1.0
2108|ходовой|ходовой|ходовой|ADJF|2031|115|11||||16|1.0
2109|и|и|и|PRCL|2032|115|12|BADW|||104|4.0
2110|круговой|кругового|кругового|ADJF|2033|115|13||||2|2.0
2111|обзор|обзора|обзора|NOUN|2034|115|14||||2|1.0
2112|и|и|и|PRCL|2035|115|15|BADW|||104|4.0
2113|огонь|огня|огня|NOUN|2036|115|16||||2|1.0
2114|весь|всем|всем|ADJF|2037|115|17||||10|1.0
2115|в|в|в|NOUN|2038|115|18|BADW|||85|2.0
2116|круговой|круговую|круговую|ADJF|2039|115|19||||2|2.0
2117|каждый|каждому|каждому|ADJF|2040|115|20||||5|1.0
2118|через|через|через|PREP|2041|115|21|BADW|||4|1.0
2119|перисколп|перисколп|перисколп|UNKN|2042|115|22|UNKN|||1|1.0
2120|в|в|в|NOUN|2043|115|23|BADW|||85|2.0
2121|крыша|крышу|крышу|NOUN|2044|115|24||||11|1.0
2122|и|и|и|PRCL|2045|115|25|BADW|||104|4.0
2123|против|против|против|ADVB|2046|115|26|BADW|||7|2.0
2124|тоу2|тоу2|ТОУ2|DSNU|2047|115|27|DSNU|||3|1.0
2125|100+%|100+%|100+%|NUSR|2048|115|28|NUSR|||1|1.0
2126|броня|брони|брони|NOUN|2049|115|29|SPEC|||28|2.0
2127|по|по|по|PREP|2050|115|30|BADW|||39|1.0
2128|круг|кругу|кругу|NOUN|2051|115|31||||2|1.0
2129|.|.|.|PNCT|2052|115|32|PNCT|||156|1.0
2130|даю|давайте|Давайте|VERB|2053|116|1||||1|1.0
2131|помог|поможем|поможем|VERB|2054|116|2||||1|1.0
2132|кинуть|кинуть|кинуть|INFN|2055|116|3||||1|1.0
2133|бумеранг|бумеранг|Бумеранг|NOUN|2056|116|4|TITL|||4|1.0
2134|.|.|.|PNCT|2057|116|5|PNCT|||156|1.0
2135|сомнение|сомнения|Сомнения|NOUN|2058|117|1||||1|1.0
2136|типа|типа|типа|PRCL|2059|117|2|BADW|||2|1.0
2137|,|,|,|PNCT|2060|117|3|PNCT|||239|12.0
2138|а|а|а|CONJ|2061|117|4|BADW|||36|4.0
2139|как|как|как|ADVB|2062|117|5|BADW|||19|2.0
2140|там|там|там|ADVB|2063|117|6|BADW|||17|3.0
2141|ходить|ходить|ходить|INFN|2064|117|7||||3|1.0
2142|,|,|,|PNCT|2065|117|8|PNCT|||239|12.0
2143|и|и|и|PRCL|2066|117|9|BADW|||104|2.0
2144|как|как|как|ADVB|2067|117|10|BADW|||19|2.0
2145|там|там|там|ADVB|2068|117|11|BADW|||17|3.0
2146|сижу|сидит|сидит|VERB|2069|117|12||||1|1.0
2147|столько|столько|столько|CONJ|2070|117|13|BADW|||1|1.0
2148|народ|народу|народу|NOUN|2071|117|14||||2|1.0
2149|,|,|,|PNCT|2072|117|15|PNCT|||239|12.0
2150|этот|это|это|ADJF|2073|117|16|BADW|||50|5.0
2151|всё|всё|всё|PRCL|2074|117|17|BADW|||9|1.0
2152|в|в|в|NOUN|2075|117|18|BADW|||85|5.0
2153|пруфы|пруфы|пруфы|UNKN|2076|117|19|UNKN|||1|1.0
2154|в|в|в|NOUN|2077|117|20|BADW|||85|5.0
2155|блог|блоге|блоге|NOUN|2078|117|21||||6|1.0
2156|,|,|,|PNCT|2079|117|22|PNCT|||239|12.0
2157|да|да|да|INTJ|2080|117|23|BADW|||8|1.0
2158|и|и|и|PRCL|2081|117|24|BADW|||104|2.0
2159|люк|люки|люки|NOUN|2082|117|25||||2|1.0
2160|тоже|тоже|тоже|PRCL|2083|117|26|BADW|||4|1.0
2161|можно|можно|можно|PRED|2084|117|27|BADW|||24|1.0
2162|сделать|сделать|сделать|INFN|2085|117|28||||6|1.0
2163|титановый|титановые|титановые|ADJF|2086|117|29||||1|1.0
2164|,|,|,|PNCT|2087|117|30|PNCT|||239|12.0
2165|этот|это|это|ADJF|2088|117|31|BADW|||50|5.0
2166|сотня|сотни|сотни|NOUN|2089|117|32||||3|1.0
2167|кг|кг|кг|NOUN|2090|117|33||||7|1.0
2168|есть|будет|будет|VERB|2091|117|34|BADW|||34|2.0
2169|эм|эм|эм|NOUN|2092|117|35||||1|1.0
2171|2|2|2|NUMB|2093|117|36|NUMB|||15|1.0
2170|2т|2 тонны|2 тонны|NUSR|2093|117|36|NUSR|79||6|1.0
2172|тонна|тонны|тонны|NOUN|2094|117|37||||18|1.0
2173|в|в|в|NOUN|2095|117|38|BADW|||85|5.0
2174|ходовой|ходовой|ходовой|ADJF|2096|117|39||||16|1.0
2175|зарыт|зарыты|зарыты|PRTS|2097|117|40||||1|1.0
2176|,|,|,|PNCT|2098|117|41|PNCT|||239|12.0
2177|этот|это|это|ADJF|2099|117|42|BADW|||50|5.0
2178|напрмер|напрмер|напрмер|UNKN|2100|117|43|UNKN|||1|1.0
2179|влд|влд|ВЛД|UPPR|2101|117|44|UPPR|||4|1.0
2180|не|не|не|PRCL|2102|117|45||||39|1.0
2182|40|40|40|NUMB|2103|117|46|NUMB|||8|1.0
2181|40-100-60г|40 а 100 под 60 градусов|40 а 100 под 60 градусов|NUSR|2103|117|46|NUSR|80||1|1.0
2183|а|а|а|CONJ|2104|117|47|BADW|||36|4.0
2184|100|100|100|NUMB|2105|117|48|NUMB|||2|2.0
2185|под|под|под|PREP|2106|117|49|BADW|||17|2.0
2186|60|60|60|NUMB|2107|117|50|NUMB|||4|2.0
2187|градус|градусов|градусов|NOUN|2108|117|51||||4|2.0
2188|все|все|все|PRCL|2109|117|52|BADW|||3|1.0
2189|200|200|200|NUMB|2110|117|53|NUMB|||3|1.0
2190|,|,|,|PNCT|2111|117|54|PNCT|||239|12.0
2191|а|а|а|CONJ|2112|117|55|BADW|||36|4.0
2192|сверху|сверху|сверху|PREP|2113|117|56|BADW|||4|1.0
2194|по|по|по|PREP|2114|117|57|BADW|||39|2.0
2193|50ф|по прежнему 50 фальшборта|по прежнему 50 фальшборта|NUSR|2114|117|57|NUSR|81||1|1.0
2195|прежний|прежнему|прежнему|ADJF|2115|117|58||||1|1.0
2196|50|50|50|NUMB|2116|117|59|NUMB|||4|1.0
2197|фальшборт|фальшборта|фальшборта|NOUN|2117|117|60||||7|1.0
2198|100|100|100|ABVR|2118|117|61|ABVR|||2|2.0
2199|,|,|,|PNCT|2119|117|62|PNCT|||239|12.0
2200|если|если|ЕСЛИ|CONJ|2120|117|63|BADW|||10|1.0
2201|там|там|там|ADVB|2121|117|64|BADW|||17|3.0
2202|три|три|три|NUMR|2122|117|65||||1|1.0
2203|раз|раза|раза|NOUN|2123|117|66||||12|1.0
2204|положить|положить|положить|INFN|2124|117|67||||2|1.0
2205|реликт|реликт|Реликт|NOUN|2125|117|68|TITL|||9|1.0
2206|по|по|по|PREP|2126|117|69|BADW|||39|2.0
2207|нии|нии|НИИ|ABVR|2127|117|70|SPEC|||3|1.0
2208|стал|стали|Стали|VERB|2128|117|71|TITL|||5|1.0
2209|под|под|под|PREP|2129|117|72|BADW|||17|2.0
2211|60|60|60|NUMB|2130|117|73|NUMB|||4|2.0
2210|60г|60 градусов|60 градусов|NUSR|2130|117|73|NUSR|82||2|1.0
2212|градус|градусов|градусов|NOUN|2131|117|74||||4|2.0
2213|этот|это|это|ADJF|2132|117|75|BADW|||50|5.0
2214|3*200мм|3*200мм|3*200мм|NUSR|2133|117|76|NUSR|||1|1.0
2215|от|от|от|PREP|2134|117|77|BADW|||18|1.0
2216|бпс|бпс|БПС|ABVR|2135|117|78|SPEC|||3|1.0
2217|,|,|,|PNCT|2136|117|79|PNCT|||239|12.0
2218|тот|то|то|ADJF|2137|117|80|BADW|||22|1.0
2219|есть|есть|есть|VERB|2138|117|81|BADW|||34|2.0
2220|дз+50+дз+воздух+дз+100|дз+50+дз+воздух+дз+100|ДЗ+50+ДЗ+воздух+ДЗ+100|TITL|2139|117|82|TITL|||1|1.0
2221|,|,|,|PNCT|2140|117|83|PNCT|||239|12.0
2222|этот|это|это|ADJF|2141|117|84|BADW|||50|5.0
2223|300+600|300+600|300+600|NUSR|2142|117|85|NUSR|||1|1.0
2224|на|на|на|PRCL|2143|117|86|BADW|||65|2.0
2225|весь|всю|всю|ADJF|2144|117|87||||10|1.0
2226|высота|высоту|высоту|NOUN|2145|117|88||||5|1.0
2227|жилой|жилого|жилого|ADJF|2146|117|89||||3|1.0
2228|модуль|модуля|модуля|NOUN|2147|117|90||||2|1.0
2229|карл|карл|Карл|ABVR|2148|117|91|ABVR|||1|1.0
2230|бтр|бтр|БТР|ABVR|2149|117|92|SPEC|||5|1.0
2231|получил|получит|получит|VERB|2150|117|93||||1|1.0
2232|противотанковый|противотанковый|противотанковый|ADJF|2151|117|94||||1|1.0
2233|лоб|лоб|лоб|NOUN|2152|117|95||||4|1.0
2234|корпус|корпуса|корпуса|NOUN|2153|117|96||||20|1.0
2235|,|,|,|PNCT|2154|117|97|PNCT|||239|12.0
2236|бумеранг|бумеранг|Бумеранг|NOUN|2155|117|98|TITL|||4|1.0
2237|смущёно|смущёно|смущёно|UNKN|2156|117|99|UNKN|||1|1.0
2238|лечу|летит|летит|VERB|2157|117|100||||1|1.0
2239|в|в|в|NOUN|2158|117|101|BADW|||85|5.0
2240|сторона|сторону|сторону|NOUN|2159|117|102||||1|1.0
2241|,|,|,|PNCT|2160|117|103|PNCT|||239|12.0
2242|а|а|а|CONJ|2161|117|104|BADW|||36|4.0
2243|пушка|пушки|пушки|NOUN|2162|117|105|SPEC|||7|2.0
2244|23мм|23мм|23мм|NUSR|2163|117|106|NUSR|||3|1.0
2245|уверен|уверено|уверено|PRTS|2164|117|107||||2|1.0
2246|поражаю|поражают|поражают|VERB|2165|117|108||||1|1.0
2247|танк|танку|танку|NOUN|2166|117|109|SPEC|||20|1.0
2248|супостат|супостата|супостата|NOUN|2167|117|110||||1|1.0
2249|пушка|пушку|пушку|NOUN|2168|117|111|SPEC|||7|2.0
2250|свой|своим|своим|ADJF|2169|117|112||||1|1.0
2251|огонь|огнём|огнём|NOUN|2170|117|113||||2|1.0
2252|на|на|на|PRCL|2171|117|114|BADW|||65|2.0
2253|европейский|европейских|европейских|ADJF|2172|117|115||||1|1.0
2254|дальность|дальностях|дальностях|NOUN|2173|117|116||||3|1.0
2255|бой|боя|боя|NOUN|2174|117|117||||2|1.0
2256|в|в|в|NOUN|2175|117|118|BADW|||85|5.0
2257|большинство|большинстве|большинстве|NOUN|2176|117|119||||2|1.0
2258|случай|случаев|случаев|NOUN|2177|117|120||||1|1.0
2259|.|.|.|PNCT|2178|117|121|PNCT|||156|1.0
2260|как|как|Как|ADVB|2179|118|1|BADW|||19|1.0
2261|вариант|вариант|вариант|NOUN|2180|118|2||||3|1.0
2262|.|.|.|PNCT|2181|118|3|PNCT|||156|1.0
2263|поставил|поставим|Поставим|VERB|2182|119|1||||1|1.0
2264|туда|туда|туда|ADVB|2183|119|2|BADW|||4|1.0
2265|весёлый|весёлую|весёлую|ADJF|2184|119|3||||1|1.0
2266|бабаху|бабаху|бабаху|UNKN|2185|119|4|UNKN|||1|1.0
2267|мл-20|мл-20|МЛ-20|DSNU|2186|119|5|DSNU|||1|1.0
2268|152м|152 мм|152 мм|NUSR|2187|119|6|NUSR|83||1|1.0
2269|152|152|152|NUMB|2187|119|6|NUMB|||1|1.0
2270|мм|мм|мм|INTJ|2188|119|7|BADW|||12|1.0
2271|с|с|с|NOUN|2189|119|8|BADW|||27|1.0
2272|стрельба|стрельбой|стрельбой|NOUN|2190|119|9||||2|1.0
2273|и|и|и|PRCL|2191|119|10|BADW|||104|2.0
2274|прямой|прямой|прямой|ADJF|2192|119|11||||3|1.0
2275|наводка|наводкой|наводкой|NOUN|2193|119|12||||2|1.0
2276|и|и|и|PRCL|2194|119|13|BADW|||104|2.0
2277|по|по|по|PREP|2195|119|14|BADW|||39|1.0
2278|гаубичный|гаубичному|гаубичному|ADJF|2196|119|15||||2|1.0
2279|.|.|.|PNCT|2197|119|16|PNCT|||156|1.0
2280|применяюсь|применялась|Применялась|VERB|2198|120|1||||1|1.0
2281|на|на|на|PRCL|2199|120|2|BADW|||65|1.0
2282|кв-2|кв-2|КВ-2|DSNU|2200|120|3|DSNU|||1|1.0
2283|и|и|и|PRCL|2201|120|4|BADW|||104|1.0
2284|ису-152|ису-152|ИСУ-152|DSNU|2202|120|5|DSNU|||2|1.0
2285|.|.|.|PNCT|2203|120|6|PNCT|||156|1.0
2286|до|до|До|PREP|2204|121|1|BADW|||12|1.0
2287|17к|17 км|17 км|NUSR|2205|121|2|NUSR|84||1|1.0
2288|17|17|17|NUMB|2205|121|2|NUMB|||1|1.0
2289|км|км|км|NOUN|2206|121|3||||3|1.0
2290|тогда|тогда|тогда|ABVR|2207|121|4|ABVR|||4|1.0
2292|и|и|и|PRCL|2208|121|5|BADW|||104|5.0
2291|44к|и 44 кг|и 44 кг|NUSR|2208|121|5|NUSR|85||1|1.0
2293|44|44|44|NUMB|2209|121|6|NUMB|||1|1.0
2294|кг|кг|кг|NOUN|2210|121|7||||7|1.0
2295|снаряд|снаряда|снаряда|NOUN|2211|121|8|SPEC|||2|2.0
2296|,|,|,|PNCT|2212|121|9|PNCT|||239|8.0
2298|2|2|2|NUMB|2213|121|10|NUMB|||15|1.0
2297|2м|2 массы|2 массы|NUSR|2213|121|10|NUSR|86||1|1.0
2299|масса|массы|массы|NOUN|2214|121|11||||12|1.0
2300|офз|офз|ОФЗ|UPPR|2215|121|12|UPPR|||3|1.0
2301|калибр|калибра|калибра|NOUN|2216|121|13|SPEC|||2|1.0
2302|125о|125 от|125 от|NUSR|2217|121|14|NUSR|87||1|1.0
2303|125|125|125|NUMB|2217|121|14|NUMB|||1|1.0
2304|от|от|от|PREP|2218|121|15|BADW|||18|1.0
2305|обт|обт|ОБТ|UPPR|2219|121|16|UPPR|||1|1.0
2306|,|,|,|PNCT|2220|121|17|PNCT|||239|8.0
2307|тот|то|то|ADJF|2221|121|18|BADW|||22|1.0
2308|есть|есть|есть|VERB|2222|121|19|BADW|||34|2.0
2309|искомый|искомый|искомый|ADJF|2223|121|20||||2|1.0
2310|снаряд|снаряд|снаряд|NOUN|2224|121|21|SPEC|||2|2.0
2311|тупо|тупо|тупо|ADVB|2225|121|22|BADW|||1|1.0
2312|всегда|всегда|всегда|ADVB|2226|121|23|BADW|||2|1.0
2313|сносил|сносит|сносит|VERB|2227|121|24||||2|2.0
2314|ходовой|ходовую|ходовую|ADJF|2228|121|25||||16|1.0
2315|часть|часть|часть|NOUN|2229|121|26||||6|1.0
2316|любой|любого|любого|NPRO|2230|121|27|BADW|||1|1.0
2317|танк|танка|танка|NOUN|2231|121|28|SPEC|||20|2.0
2318|,|,|,|PNCT|2232|121|29|PNCT|||239|8.0
2319|сносил|сносит|сносит|VERB|2233|121|30||||2|2.0
2320|ствол|ствол|ствол|NOUN|2234|121|31|SPEC|||2|2.0
2321|пушка|пушки|пушки|NOUN|2235|121|32|SPEC|||7|1.0
2322|,|,|,|PNCT|2236|121|33|PNCT|||239|8.0
2323|пробиваю|пробивает|пробивает|VERB|2237|121|34||||2|2.0
2324|крыша|крышу|крышу|NOUN|2238|121|35||||11|3.0
2325|и|и|и|PRCL|2239|121|36|BADW|||104|5.0
2326|срываю|срывает|срывает|VERB|2240|121|37|WIQM|||1|1.0
2327|башня|башню|башню|NOUN|2241|121|38||||2|1.0
2328|,|,|,|PNCT|2242|121|39|PNCT|||239|8.0
2329|при|при|при|PREP|2243|121|40|BADW|||13|1.0
2330|воздушный|воздушном|воздушном|ADJF|2244|121|41||||1|1.0
2331|подрыв|подрыве|подрыве|NOUN|2245|121|42||||2|1.0
2332|пробиваю|пробивает|пробивает|VERB|2246|121|43||||2|2.0
2333|крыша|крышу|крышу|NOUN|2247|121|44||||11|3.0
2334|и|и|и|PRCL|2248|121|45|BADW|||104|5.0
2335|мто|мто|МТО|ABVR|2249|121|46|SPEC|||9|1.0
2336|в|в|в|NOUN|2250|121|47|BADW|||85|1.0
2337|частность|частности|частности|NOUN|2251|121|48||||1|1.0
2338|,|,|,|PNCT|2252|121|49|PNCT|||239|8.0
2339|привет|привет|привет|INTJ|2253|121|50|BADW|||1|1.0
2340|активный|активной|активной|ADJF|2254|121|51||||1|1.0
2341|защита|защите|защите|NOUN|2255|121|52||||5|1.0
2342|,|,|,|PNCT|2256|121|53|PNCT|||239|8.0
2343|даже|даже|даже|PRCL|2257|121|54|BADW|||6|1.0
2344|если|если|если|CONJ|2258|121|55|BADW|||10|1.0
2345|она|она|она|NPRO|2259|121|56|BADW|||4|1.0
2346|вызвал|вызовет|вызовет|VERB|2260|121|57||||1|1.0
2347|детонация|детонацию|детонацию|NOUN|2261|121|58||||1|1.0
2348|танк|танку|танку|NOUN|2262|121|59|SPEC|||20|2.0
2349|всё|всё|всё|PRCL|2263|121|60|BADW|||9|1.0
2350|равно|равно|равно|CONJ|2264|121|61|BADW|||1|1.0
2351|не|не|не|PRCL|2265|121|62||||39|1.0
2352|сохранить|сохранить|сохранить|INFN|2266|121|63||||1|1.0
2353|ствол|ствол|ствол|NOUN|2267|121|64|SPEC|||2|2.0
2354|и|и|и|PRCL|2268|121|65|BADW|||104|5.0
2355|крыша|крышу|крышу|NOUN|2269|121|66||||11|3.0
2356|,|,|,|PNCT|2270|121|67|PNCT|||239|8.0
2357|да|да|да|INTJ|2271|121|68|BADW|||8|1.0
2358|и|и|и|PRCL|2272|121|69|BADW|||104|5.0
2359|гусеница|гусеница|гусеница|NOUN|2273|121|70|SPEC|||5|1.0
2360|есть|будет|будет|VERB|2274|121|71|BADW|||34|2.0
2361|часто|часто|часто|ADVB|2275|121|72|BADW|||1|1.0
2362|на|на|на|PRCL|2276|121|73|BADW|||65|1.0
2363|грань|грани|грани|NOUN|2277|121|74||||1|1.0
2364|разрыв|разрыва|разрыва|NOUN|2278|121|75||||2|1.0
2365|.|.|.|PNCT|2279|121|76|PNCT|||156|1.0
2366|вешу|весит|Весит|VERB|2280|122|1||||2|1.0
2367|универсальный|универсальное|универсальное|ADJF|2281|122|2||||1|1.0
2368|орудие|орудие|орудие|NOUN|2282|122|3|SPEC|||1|1.0
2370|7|7|7|NUMB|2283|122|4|NUMB|||6|1.0
2369|7т|7 тонн|7 тонн|NUSR|2283|122|4|NUSR|88||1|1.0
2371|тонна|тонн|тонн|NOUN|2284|122|5||||18|1.0
2372|,|,|,|PNCT|2285|122|6|PNCT|||239|3.0
2373|мл-15|мл-15|МЛ-15|DSNU|2286|122|7|DSNU|||1|1.0
2374|меньше|меньше|меньше|COMP|2287|122|8||||4|1.0
2375|,|,|,|PNCT|2288|122|9|PNCT|||239|3.0
2376|да|да|да|INTJ|2289|122|10|BADW|||8|1.0
2377|ивсякие|ивсякие|ивсякие|UNKN|2290|122|11|UNKN|||1|1.0
2378|деталька|детальки|детальки|NOUN|2291|122|12||||1|1.0
2379|можно|можно|можно|PRED|2292|122|13|BADW|||24|1.0
2380|есть|будет|будет|VERB|2293|122|14|BADW|||34|1.0
2381|поснимать|поснимать|поснимать|INFN|2294|122|15||||1|1.0
2382|,|,|,|PNCT|2295|122|16|PNCT|||239|3.0
2383|и|и|и|PRCL|2296|122|17|BADW|||104|3.0
2384|экономлю|экономит|экономит|VERB|2297|122|18||||1|1.0
2385|ещё|ещё|ещё|ADVB|2298|122|19|BADW|||17|1.0
2386|один|одну|одну|ADJF|2299|122|20||||5|1.0
2387|машина|машину|машину|NOUN|2300|122|21|SPEC|||6|1.0
